time,theta,omega
25.250000000000224,-44.72313206034437,-18.44937759171343
25.300000000000225,-45.64560093993004,3.4649571178553167
25.350000000000225,-45.47235308403727,25.83130157842104
25.400000000000226,-44.18078800511622,48.112754589599305
25.450000000000227,-41.77515027563626,69.76134071210626
25.500000000000227,-38.287083240030945,90.23116434716803
25.550000000000228,-33.77552502267255,108.9918351347832
25.60000000000023,-28.325933265933386,125.54184239589276
25.65000000000023,-22.04884114613875,139.42154969620012
25.70000000000023,-15.077763661328742,150.22548185780812
25.75000000000023,-7.566489568438335,157.61358605185922
25.80000000000023,0.3141897341546258,161.321165940394
25.850000000000232,8.380248031174325,161.16721297065823
25.900000000000233,16.438608679707237,157.0608914353828
25.950000000000234,24.291653251476376,149.00597318232627
26.000000000000234,31.74195191059269,137.10306308910285
26.050000000000235,38.597105065047835,121.54950665291243
26.100000000000236,44.674580397693454,102.63692517103898
26.150000000000237,49.80642665624541,80.74638077616919
26.200000000000237,53.84374569505387,56.34123171460894
26.250000000000238,56.66080728078432,29.95779632403254
26.30000000000024,58.15869709698595,2.1940007564482222
26.35000000000024,58.26839713480836,-26.3037608210749
26.40000000000024,56.953209093754616,-54.855275417131
26.45000000000024,54.21044532289807,-82.76234787307077
26.50000000000024,50.07232792924453,-109.32546608129083
26.550000000000242,44.606054625179986,-133.86090676662064
26.600000000000243,37.913009286848954,-155.71787353295883
26.650000000000244,30.127115610201013,-174.29524808351482
26.700000000000244,21.412353206025273,-189.05753473251332
26.750000000000245,11.959476469399606,-199.5495878034657
26.800000000000246,1.9819970792263195,-205.4097312734715
26.850000000000247,-8.288489484447256,-206.3809098422924
26.900000000000247,-18.607534976561876,-202.31954999491325
26.950000000000248,-28.72351247630754,-193.20185785639794
27.00000000000025,-38.38360536912744,-179.12733674300725
27.05000000000025,-47.3399722062778,-160.3193701121348
27.10000000000025,-55.35594071188454,-137.1227837310587
27.15000000000025,-62.21207989843748,-109.99837278223526
